idx,preproc_loops,python_loops,lean_loops,preproc_success,python_success,lean_success
3716,0,2,0,True,True,True
3717,0,0,1,True,True,True
3718,0,1,1,True,True,True
3719,0,0,1,True,True,True
3720,0,1,1,True,True,True
3721,0,1,0,True,True,True
3722,0,1,2,True,True,True
3723,0,2,1,True,True,True
3724,0,0,0,True,True,True
3725,0,0,5,True,True,False
3726,0,0,1,True,True,True
3727,0,0,0,True,True,True
3728,0,0,0,True,True,True
3729,0,0,0,True,True,True
3730,0,3,2,True,True,True
3731,0,1,3,True,True,True
3732,0,1,1,True,True,True
3733,0,0,2,True,True,True
3734,0,1,1,True,True,True
3735,0,2,1,True,True,True
3736,0,0,1,True,True,True
3737,0,0,5,True,True,True
3738,0,1,3,True,True,True
3739,0,5,0,True,False,False
3740,0,0,2,True,True,True
3741,0,0,1,True,True,True
3742,0,0,3,True,True,True
3743,0,0,0,True,True,True
3744,0,2,2,True,True,True
3745,0,1,4,True,True,True
3746,0,0,0,True,True,True
3747,0,1,1,True,True,True
3748,0,1,2,True,True,True
3749,0,1,1,True,True,True
3750,0,0,0,True,True,True
3751,0,0,0,True,True,True
3752,0,0,2,True,True,True
3753,0,1,3,True,True,True
3754,0,1,0,True,True,True
3755,0,0,1,True,True,True
3756,0,0,1,True,True,True
3757,0,0,1,True,True,True
3758,0,1,1,True,True,True
3759,0,1,1,True,True,True
3760,0,3,2,True,True,True
3761,0,1,3,True,True,True
3762,0,2,2,True,True,True
3763,0,0,0,True,True,True
3764,0,3,1,True,True,True
3765,0,0,3,True,True,True
3766,0,1,2,True,True,True
3767,0,1,5,True,True,False
3768,0,0,0,True,True,True
3769,0,0,0,True,True,True
3770,0,0,0,True,True,True
3771,0,2,4,True,True,True
3772,0,0,2,True,True,True
3773,0,0,0,True,True,True
3774,0,1,0,True,True,True
3775,0,0,0,True,True,True
3776,0,0,1,True,True,True
3777,0,1,0,True,True,True
3778,0,0,1,True,True,True
3779,0,1,1,True,True,True
3780,0,0,5,True,True,False
3781,0,1,1,True,True,True
3782,0,0,0,True,True,True
3783,0,1,5,True,True,False
3784,0,2,0,True,True,True
3785,0,0,0,True,True,True
3786,0,1,0,True,True,True
3787,0,1,1,True,True,True
3788,1,2,0,True,True,True
3789,0,0,2,True,True,True
3790,0,1,0,True,True,True
3791,0,0,1,True,True,True
3792,0,2,0,True,True,True
3793,0,0,2,True,True,True
3794,0,0,2,True,True,True
3795,0,2,0,True,True,True
3796,0,0,1,True,True,True
3797,2,0,3,True,True,True
3798,0,4,1,True,True,True
3799,0,0,2,True,True,True
3800,0,1,0,True,True,True
3801,0,0,2,True,True,True
3802,0,0,0,True,True,True
3803,0,0,1,True,True,True
3804,0,1,0,True,True,True
3805,0,1,1,True,True,True
3806,0,4,0,True,True,True
3807,0,0,0,True,True,True
3808,0,1,0,True,True,True
3809,0,0,0,True,True,True
3810,0,1,0,True,True,True
3811,0,2,0,True,True,True
3812,0,0,5,True,True,False
3813,1,1,2,True,True,True
3814,0,0,4,True,True,True
3815,0,1,2,True,True,True
3816,0,0,0,True,True,True
3817,0,2,0,True,True,True
3818,0,0,0,True,True,True
3819,0,1,1,True,True,True
3820,0,0,2,True,True,True
3821,0,0,3,True,True,True
3822,0,0,0,True,True,True
3823,0,0,2,True,True,True
3824,0,1,3,True,True,True
3825,0,1,1,True,True,True
3826,0,2,0,True,True,True
3827,0,0,4,True,True,True
3828,0,1,1,True,True,True
3829,0,1,1,True,True,True
3830,4,2,0,True,True,True
3831,0,1,0,True,True,True
3832,0,1,0,True,True,True
3833,0,0,2,True,True,True
3834,0,1,0,True,True,True
3835,0,4,0,True,True,True
3836,0,1,3,True,True,True
3837,0,2,3,True,True,True
3838,0,1,1,True,True,True
3839,0,0,2,True,True,True
3840,0,0,0,True,True,True
3841,0,1,2,True,True,True
3842,0,1,2,True,True,True
3843,0,1,5,True,True,True
3844,0,1,2,True,True,True
3845,0,1,0,True,True,True
3846,0,1,0,True,True,True
3847,0,1,0,True,True,True
3848,0,1,1,True,True,True
3849,0,1,2,True,True,True
3850,0,2,0,True,True,True
3851,0,0,1,True,True,True
3852,0,0,1,True,True,True
3853,0,1,5,True,True,False
3854,0,2,3,True,True,True
3855,0,0,3,True,True,True
3856,0,1,0,True,True,True
3857,0,1,1,True,True,True
3858,0,1,0,True,True,True
3859,0,0,3,True,True,True
3860,0,1,0,True,True,True
3861,0,0,1,True,True,True
3862,0,2,0,True,True,True
3863,0,0,2,True,True,True
3864,0,0,1,True,True,True
3865,0,1,1,True,True,True
3866,0,1,1,True,True,True
3867,0,1,1,True,True,True
3868,0,1,1,True,True,True
3869,0,0,0,True,True,True
3870,0,2,3,True,True,True
3871,0,0,1,True,True,True
3872,0,0,2,True,True,True
3873,0,1,2,True,True,True
3874,0,0,3,True,True,True
3875,0,1,5,True,True,False
3876,0,0,0,True,True,True
3877,0,1,1,True,True,True
3878,0,1,0,True,True,True
3879,0,1,2,True,True,True
3880,0,0,0,True,True,True
3881,0,1,4,True,True,True
3882,0,2,2,True,True,True
3883,3,2,5,True,True,True
3884,0,0,1,True,True,True
3885,0,2,0,True,True,True
3886,0,1,1,True,True,True
3887,0,1,4,True,True,True
3888,0,0,3,True,True,True
3889,0,0,1,True,True,True
3890,0,0,0,True,True,True
3891,0,0,1,True,True,True
3892,0,1,0,True,True,True
3893,0,0,2,True,True,True
3894,0,1,1,True,True,True
3895,0,0,2,True,True,True
3896,0,0,3,True,True,True
3897,0,0,0,True,True,True
3898,0,2,5,True,True,True
3899,0,2,3,True,True,True
3900,5,0,0,False,False,False
3901,0,0,5,True,True,False
3902,0,0,1,True,True,True
3903,0,1,0,True,True,True
3904,0,1,0,True,True,True
3905,0,1,0,True,True,True
3906,0,0,1,True,True,True
3907,0,0,3,True,True,True
3908,0,1,1,True,True,True
3909,0,1,1,True,True,True
3910,0,1,1,True,True,True
3911,0,2,1,True,True,True
3912,0,0,2,True,True,True
3913,0,0,3,True,True,True
3914,0,1,0,True,True,True
3915,0,1,4,True,True,True
3916,0,1,0,True,True,True
3917,0,1,1,True,True,True
3918,0,0,2,True,True,True
3919,0,1,4,True,True,True
3920,0,0,0,True,True,True
3921,0,0,5,True,True,False
3922,0,4,0,True,True,True
3923,0,0,1,True,True,True
3924,0,2,5,True,True,False
3925,0,0,1,True,True,True
3926,0,0,4,True,True,True
3927,0,0,0,True,True,True
3928,0,0,0,True,True,True
3929,0,1,1,True,True,True
3930,0,1,3,True,True,True
3931,0,1,2,True,True,True
3932,0,1,0,True,True,True
3933,0,2,0,True,True,True
3934,0,1,5,True,True,True
3935,0,1,0,True,True,True
3936,0,2,2,True,True,True
3937,0,1,5,True,True,True
3938,0,0,2,True,True,True
3939,0,0,0,True,True,True
3940,0,0,1,True,True,True
3941,0,0,5,True,True,False
3942,0,1,1,True,True,True
3943,0,1,3,True,True,True
3944,0,0,0,True,True,True
3945,0,0,3,True,True,True
3946,0,2,1,True,True,True
3947,0,0,2,True,True,True
3948,0,0,2,True,True,True
3949,0,1,5,True,True,False
3950,0,1,0,True,True,True
3951,0,1,0,True,True,True
3952,0,1,1,True,True,True
3953,0,0,2,True,True,True
3954,0,0,0,True,True,True
3955,0,3,5,True,True,True
3956,0,0,2,True,True,True
3957,0,0,1,True,True,True
3958,0,2,0,True,True,True
3959,0,1,2,True,True,True
3960,0,3,0,True,True,True
3961,0,0,0,True,True,True
3962,0,0,0,True,True,True
3963,0,0,2,True,True,True
3964,0,4,0,True,True,True
3965,0,0,3,True,True,True
3966,0,0,3,True,True,True
3967,0,1,0,True,True,True
3968,0,2,2,True,True,True
3969,0,2,4,True,True,True
3970,0,1,1,True,True,True
3971,0,0,1,True,True,True
3972,0,1,1,True,True,True
3973,0,1,5,True,True,False
3974,0,0,1,True,True,True
3975,0,0,3,True,True,True
3976,0,1,3,True,True,True
3977,0,1,5,True,True,False
3978,0,1,0,True,True,True
3979,0,0,0,True,True,True
3980,0,2,4,True,True,True
3981,0,1,2,True,True,True
3982,0,1,5,True,True,False
3983,0,0,4,True,True,True
3984,0,2,0,True,True,True
3985,0,0,1,True,True,True
3986,0,1,2,True,True,True
3987,0,1,0,True,True,True
3988,0,0,5,True,True,False
3989,0,0,5,True,True,True
3990,0,0,1,True,True,True
3991,0,0,0,True,True,True
3992,0,1,1,True,True,True
3993,0,0,0,True,True,True
3994,0,1,0,True,True,True
3995,0,0,1,True,True,True
3996,2,1,0,True,True,True
3997,0,0,0,True,True,True
3998,0,2,0,True,True,True
3999,0,2,1,True,True,True
4000,0,0,0,True,True,True
4001,0,0,2,True,True,True
4002,0,0,1,True,True,True
4003,0,1,1,True,True,True
4004,0,0,2,True,True,True
4005,0,1,1,True,True,True
4006,0,1,0,True,True,True
4007,0,1,3,True,True,True
4008,0,1,0,True,True,True
4009,0,0,1,True,True,True
4010,0,1,3,True,True,True
4011,0,2,5,True,True,True
4012,1,1,0,True,True,True
4013,0,0,5,True,True,True
4014,0,2,1,True,True,True
4015,0,0,1,True,True,True
4016,0,0,0,True,True,True
4017,0,0,1,True,True,True
4018,0,1,1,True,True,True
4019,0,0,0,True,True,True
4020,0,0,3,True,True,True
4021,0,1,2,True,True,True
4022,0,2,0,True,True,True
4023,0,0,0,True,True,True
4024,0,1,1,True,True,True
4025,0,0,2,True,True,True
4026,0,0,5,True,True,False
4027,0,2,1,True,True,True
4028,0,2,0,True,True,True
4029,0,2,0,True,True,True
4030,0,0,4,True,True,True
4031,0,2,1,True,True,True
4032,0,1,0,True,True,True
4033,0,0,5,True,True,True
4034,1,2,3,True,True,True
4035,0,0,0,True,True,True
4036,0,0,2,True,True,True
4037,0,0,2,True,True,True
4038,0,1,0,True,True,True
4039,0,2,0,True,True,True
4040,0,1,3,True,True,True
4041,0,4,2,True,True,True
4042,1,1,0,True,True,True
4043,0,1,2,True,True,True
4044,0,0,2,True,True,True
4045,0,0,2,True,True,True
4046,0,0,0,True,True,True
4047,0,1,0,True,True,True
4048,0,0,1,True,True,True
4049,0,1,0,True,True,True
4050,0,2,3,True,True,True
4051,0,2,0,True,True,True
4052,0,1,4,True,True,True
4053,0,0,3,True,True,True
4054,0,5,0,True,False,False
4055,0,0,5,True,True,False
4056,0,0,1,True,True,True
4057,0,1,5,True,True,False
4058,0,0,1,True,True,True
4059,0,2,0,True,True,True
4060,0,1,2,True,True,True
4061,4,2,1,True,True,True
4062,0,2,0,True,True,True
4063,0,0,0,True,True,True
4064,0,1,1,True,True,True
4065,0,5,0,True,False,False
4066,0,2,4,True,True,True
4067,0,1,0,True,True,True
4068,0,0,1,True,True,True
4069,0,2,0,True,True,True
4070,0,1,1,True,True,True
4071,0,3,1,True,True,True
4072,0,1,2,True,True,True
4073,0,0,1,True,True,True
4074,0,0,2,True,True,True
4075,0,1,1,True,True,True
4076,0,0,0,True,True,True
4077,1,1,3,True,True,True
4078,0,0,2,True,True,True
4079,0,2,4,True,True,True
4080,0,0,0,True,True,True
4081,0,1,1,True,True,True
4082,0,0,1,True,True,True
4083,0,1,1,True,True,True
4084,0,0,0,True,True,True
4085,0,0,2,True,True,True
4086,0,0,1,True,True,True
4087,0,1,0,True,True,True
4088,0,0,3,True,True,True
4089,0,1,1,True,True,True
4090,0,0,0,True,True,True
4091,0,1,0,True,True,True
4092,0,0,2,True,True,True
4093,0,0,0,True,True,True
4094,0,1,0,True,True,True
4095,0,1,1,True,True,True
4096,0,1,0,True,True,True
4097,0,0,1,True,True,True
4098,0,0,2,True,True,True
4099,0,1,3,True,True,True
4100,0,1,5,True,True,False
4101,0,2,2,True,True,True
4102,0,0,0,True,True,True
4103,0,1,4,True,True,True
4104,0,1,3,True,True,True
4105,0,3,2,True,True,True
4106,0,0,1,True,True,True
4107,0,1,5,True,True,False
4108,0,0,1,True,True,True
4109,0,0,0,True,True,True
4110,0,0,2,True,True,True
4111,0,2,0,True,True,True
4112,0,0,1,True,True,True
4113,0,0,1,True,True,True
4114,0,1,1,True,True,True
4115,0,1,1,True,True,True
4116,0,1,0,True,True,True
4117,0,1,1,True,True,True
4118,0,0,0,True,True,True
4119,0,0,2,True,True,True
4120,0,0,1,True,True,True
4121,0,0,0,True,True,True
4122,0,2,2,True,True,True
4123,0,1,1,True,True,True
4124,0,0,1,True,True,True
4125,0,2,1,True,True,True
4126,0,0,2,True,True,True
4127,0,1,2,True,True,True
4128,0,1,2,True,True,True
4129,0,1,2,True,True,True
4130,0,2,4,True,True,True
4131,0,1,1,True,True,True
4132,0,0,0,True,True,True
4133,0,0,1,True,True,True
4134,0,0,1,True,True,True
4135,0,2,1,True,True,True
4136,0,1,0,True,True,True
4137,0,0,1,True,True,True
4138,0,0,0,True,True,True
4139,0,0,0,True,True,True
4140,0,2,1,True,True,True
4141,0,0,0,True,True,True
4142,0,5,0,True,True,True
4143,0,1,5,True,True,True
4144,0,1,3,True,True,True
4145,0,1,3,True,True,True
4146,0,1,0,True,True,True
4147,4,1,5,True,True,False
4148,0,0,3,True,True,True
4149,0,1,0,True,True,True
4150,0,0,5,True,True,False
4151,1,0,1,True,True,True
4152,0,1,1,True,True,True
4153,0,1,0,True,True,True
4154,0,1,0,True,True,True
4155,0,1,3,True,True,True
4156,0,1,0,True,True,True
4157,0,0,0,True,True,True
4158,0,0,0,True,True,True
4159,0,1,2,True,True,True
4160,0,1,1,True,True,True
4161,0,0,0,True,True,True
4162,0,1,0,True,True,True
4163,0,1,1,True,True,True
4164,0,2,1,True,True,True
4165,0,0,0,True,True,True
4166,0,1,2,True,True,True
4167,0,1,4,True,True,True
4168,0,1,0,True,True,True
4169,5,0,0,False,False,False
4170,0,1,0,True,True,True
4171,0,0,0,True,True,True
4172,1,1,2,True,True,True
4173,0,1,1,True,True,True
4174,0,1,0,True,True,True
4175,0,1,2,True,True,True
4176,0,2,0,True,True,True
4177,0,0,2,True,True,True
4178,0,0,2,True,True,True
4179,0,0,0,True,True,True
4180,0,1,1,True,True,True
4181,0,2,5,True,True,False
4182,0,1,0,True,True,True
4183,0,0,1,True,True,True
4184,0,1,1,True,True,True
4185,0,0,0,True,True,True
4186,1,0,5,True,True,False
4187,0,2,2,True,True,True
4188,0,1,3,True,True,True
4189,0,0,0,True,True,True
4190,0,0,4,True,True,True
4191,0,0,0,True,True,True
4192,0,0,1,True,True,True
4193,0,0,0,True,True,True
4194,0,2,5,True,True,True
4195,0,1,0,True,True,True
4196,0,1,0,True,True,True
4197,0,3,5,True,True,False
4198,0,3,2,True,True,True
4199,0,0,1,True,True,True
4200,0,1,0,True,True,True
4201,0,1,1,True,True,True
4202,0,1,4,True,True,True
4203,0,0,0,True,True,True
4204,0,1,1,True,True,True
4205,0,0,2,True,True,True
4206,0,1,1,True,True,True
4207,0,1,0,True,True,True
4208,0,1,0,True,True,True
4209,3,0,2,True,True,True
4210,0,1,1,True,True,True
4211,0,1,2,True,True,True
4212,0,0,2,True,True,True
4213,0,0,1,True,True,True
4214,2,1,1,True,True,True
4215,0,2,1,True,True,True
4216,0,1,3,True,True,True
4217,0,2,1,True,True,True
4218,0,0,1,True,True,True
4219,0,1,0,True,True,True
4220,0,1,1,True,True,True
4221,0,1,1,True,True,True
4222,0,1,0,True,True,True
4223,0,1,1,True,True,True
4224,0,1,5,True,True,True
4225,0,1,1,True,True,True
4226,0,2,2,True,True,True
4227,0,0,1,True,True,True
4228,0,0,0,True,True,True
4229,0,1,2,True,True,True
4230,0,0,1,True,True,True
4231,0,1,5,True,True,False
4232,0,0,4,True,True,True
4233,0,1,1,True,True,True
4234,0,1,0,True,True,True
4235,0,1,2,True,True,True
4236,0,1,0,True,True,True
4237,0,1,5,True,True,False
4238,0,2,1,True,True,True
4239,0,0,0,True,True,True
4240,0,1,5,True,True,False
4241,0,1,1,True,True,True
4242,0,0,0,True,True,True
4243,0,1,2,True,True,True
4244,0,1,1,True,True,True
4245,0,5,1,True,True,True
4246,0,0,1,True,True,True
4247,0,0,2,True,True,True
4248,0,5,0,True,True,True
4249,0,1,1,True,True,True
4250,0,2,2,True,True,True
4251,0,0,1,True,True,True
4252,0,0,2,True,True,True
4253,0,1,0,True,True,True
4254,0,5,0,True,True,True
4255,0,3,0,True,True,True
4256,0,0,1,True,True,True
4257,0,0,3,True,True,True
4258,0,1,3,True,True,True
4259,0,1,2,True,True,True
4260,0,2,4,True,True,True
4261,5,2,3,True,True,True
4262,0,1,0,True,True,True
4263,0,1,1,True,True,True
4264,0,1,0,True,True,True
4265,0,0,3,True,True,True
4266,0,0,1,True,True,True
4267,0,0,0,True,True,True
4268,0,1,1,True,True,True
4269,0,1,5,True,True,True
4270,0,2,3,True,True,True
4271,0,0,5,True,True,False
4272,0,0,0,True,True,True
4273,0,0,3,True,True,True
4274,0,1,0,True,True,True
4275,0,4,1,True,True,True
4276,0,0,1,True,True,True
4277,0,0,1,True,True,True
4278,0,2,0,True,True,True
4279,0,1,2,True,True,True
4280,0,0,1,True,True,True
4281,0,2,0,True,True,True
4282,0,1,2,True,True,True
4283,0,0,1,True,True,True
4284,0,4,2,True,True,True
4285,0,0,0,True,True,True
4286,0,0,1,True,True,True
4287,0,1,0,True,True,True
4288,0,0,0,True,True,True
4289,0,2,1,True,True,True
4290,0,0,1,True,True,True
4291,0,0,0,True,True,True
4292,0,1,0,True,True,True
4293,0,1,0,True,True,True
4294,0,1,0,True,True,True
4295,0,0,2,True,True,True
4296,0,1,5,True,True,True
4297,0,0,5,True,True,True
4298,0,1,5,True,True,False
4299,0,0,0,True,True,True
4300,0,0,1,True,True,True
4301,0,1,0,True,True,True
4302,0,1,1,True,True,True
4303,0,1,0,True,True,True
4304,0,2,0,True,True,True
4305,0,0,1,True,True,True
4306,0,1,1,True,True,True
4307,0,4,4,True,True,True
4308,0,2,1,True,True,True
4309,0,2,0,True,True,True
4310,0,0,2,True,True,True
4311,0,2,0,True,True,True
4312,0,1,1,True,True,True
4313,0,1,0,True,True,True
4314,0,0,1,True,True,True
4315,0,0,0,True,True,True
4316,0,0,3,True,True,True
4317,0,0,5,True,True,True
4318,0,0,0,True,True,True
4319,0,1,0,True,True,True
4320,0,0,1,True,True,True
4321,0,0,0,True,True,True
4322,0,2,0,True,True,True
4323,0,1,5,True,True,True
4324,0,1,5,True,True,True
4325,0,0,0,True,True,True
4326,0,0,1,True,True,True
4327,0,2,2,True,True,True
4328,0,1,5,True,True,False
4329,0,1,0,True,True,True
4330,0,1,1,True,True,True
4331,0,0,5,True,True,True
4332,0,1,2,True,True,True
4333,2,1,1,True,True,True
4334,0,1,2,True,True,True
4335,0,0,1,True,True,True
4336,0,0,3,True,True,True
4337,0,2,1,True,True,True
4338,0,0,4,True,True,True
4339,0,1,0,True,True,True
4340,0,1,1,True,True,True
4341,0,0,1,True,True,True
4342,0,0,1,True,True,True
4343,0,5,1,True,True,True
4344,0,0,0,True,True,True
4345,0,0,1,True,True,True
4346,0,0,3,True,True,True
4347,0,0,0,True,True,True
4348,0,2,1,True,True,True
4349,0,3,1,True,True,True
4350,0,0,0,True,True,True
4351,0,1,4,True,True,True
4352,0,2,0,True,True,True
4353,0,0,4,True,True,True
4354,0,0,0,True,True,True
4355,0,0,1,True,True,True
4356,0,0,1,True,True,True
4357,0,0,2,True,True,True
4358,0,1,1,True,True,True
4359,0,1,2,True,True,True
4360,0,0,0,True,True,True
4361,0,5,0,True,False,False
4362,0,2,5,True,True,False
4363,0,0,3,True,True,True
4364,0,0,0,True,True,True
4365,0,1,1,True,True,True
4366,0,0,0,True,True,True
4367,0,0,0,True,True,True
4368,0,1,3,True,True,True
4369,0,0,1,True,True,True
4370,1,0,1,True,True,True
4371,0,1,1,True,True,True
4372,0,0,1,True,True,True
4373,0,0,0,True,True,True
4374,0,2,2,True,True,True
4375,0,0,0,True,True,True
4376,0,1,0,True,True,True
4377,0,0,5,True,True,False
4378,0,0,1,True,True,True
4379,0,0,4,True,True,True
4380,0,2,5,True,True,False
4381,0,2,1,True,True,True
4382,0,0,5,True,True,True
4383,0,0,2,True,True,True
4384,0,1,1,True,True,True
4385,0,1,2,True,True,True
4386,0,1,1,True,True,True
4387,0,1,0,True,True,True
4388,0,2,0,True,True,True
4389,0,5,0,True,False,False
4390,0,0,1,True,True,True
4391,0,1,3,True,True,True
4392,0,2,0,True,True,True
4393,0,1,1,True,True,True
4394,0,1,0,True,True,True
4395,0,1,0,True,True,True
4396,0,1,4,True,True,True
4397,0,1,0,True,True,True
4398,0,0,2,True,True,True
4399,0,1,1,True,True,True
4400,0,0,5,True,True,True
4401,0,1,0,True,True,True
4402,0,0,5,True,True,True
4403,0,0,0,True,True,True
4404,0,0,1,True,True,True
4405,0,0,1,True,True,True
4406,0,2,0,True,True,True
4407,0,0,5,True,True,False
4408,0,2,0,True,True,True
4409,0,1,1,True,True,True
4410,0,1,1,True,True,True
4411,0,2,0,True,True,True
4412,0,1,0,True,True,True
4413,0,1,4,True,True,True
4414,0,1,0,True,True,True
4415,0,2,2,True,True,True
4416,0,1,0,True,True,True
4417,0,0,0,True,True,True
4418,0,0,2,True,True,True
4419,0,0,2,True,True,True
4420,0,1,1,True,True,True
4421,0,1,3,True,True,True
4422,0,1,2,True,True,True
4423,0,0,1,True,True,True
4424,0,0,0,True,True,True
4425,0,0,0,True,True,True
4426,0,0,1,True,True,True
4427,0,2,1,True,True,True
4428,0,0,3,True,True,True
4429,0,1,2,True,True,True
4430,0,1,5,True,True,True
4431,0,0,1,True,True,True
4432,0,1,0,True,True,True
4433,0,0,4,True,True,True
4434,0,1,1,True,True,True
4435,0,0,2,True,True,True
4436,0,1,0,True,True,True
4437,0,0,2,True,True,True
4438,0,0,0,True,True,True
4439,0,1,0,True,True,True
4440,0,0,0,True,True,True
4441,0,2,1,True,True,True
4442,0,1,0,True,True,True
4443,0,1,4,True,True,True
4444,0,1,0,True,True,True
4445,0,2,0,True,True,True
4446,0,2,5,True,True,False
4447,0,0,2,True,True,True
4448,0,1,1,True,True,True
4449,0,0,4,True,True,True
4450,0,2,1,True,True,True
4451,0,1,1,True,True,True
4452,0,5,0,True,False,False
4453,0,2,0,True,True,True
4454,0,2,0,True,True,True
4455,0,1,3,True,True,True
4456,0,0,4,True,True,True
4457,0,4,0,True,True,True
4458,0,1,3,True,True,True
4459,0,0,0,True,True,True
4460,0,0,1,True,True,True
4461,0,1,1,True,True,True
4462,0,0,0,True,True,True
4463,0,1,2,True,True,True
4464,0,0,3,True,True,True
4465,0,0,1,True,True,True
4466,0,1,4,True,True,True
4467,0,0,3,True,True,True
4468,0,1,1,True,True,True
4469,0,1,1,True,True,True
4470,0,0,5,True,True,False
4471,0,0,1,True,True,True
4472,0,2,0,True,True,True
4473,0,1,0,True,True,True
4474,0,1,1,True,True,True
4475,0,3,0,True,True,True
4476,0,0,0,True,True,True
4477,0,1,2,True,True,True
4478,0,1,2,True,True,True
4479,0,1,0,True,True,True
4480,0,5,1,True,True,True
4481,0,0,0,True,True,True
4482,0,0,2,True,True,True
4483,0,0,0,True,True,True
4484,0,1,4,True,True,True
4485,0,0,1,True,True,True
4486,0,1,0,True,True,True
4487,0,2,1,True,True,True
4488,0,3,1,True,True,True
4489,0,0,2,True,True,True
4490,0,0,0,True,True,True
4491,0,0,1,True,True,True
4492,0,0,0,True,True,True
4493,0,1,0,True,True,True
4494,0,0,0,True,True,True
4495,0,0,0,True,True,True
4496,0,0,2,True,True,True
4497,0,0,1,True,True,True
4498,0,0,0,True,True,True
4499,0,1,0,True,True,True
4500,0,0,1,True,True,True
4501,0,1,1,True,True,True
4502,0,1,0,True,True,True
4503,0,1,0,True,True,True
4504,0,3,4,True,True,True
4505,1,0,0,True,True,True
4506,0,1,4,True,True,True
4507,0,1,1,True,True,True
4508,0,1,4,True,True,True
4509,1,1,4,True,True,True
4510,0,1,5,True,True,False
4511,0,0,0,True,True,True
4512,0,1,0,True,True,True
4513,0,0,1,True,True,True
4514,0,0,0,True,True,True
4515,0,0,1,True,True,True
4516,0,0,0,True,True,True
4517,0,1,0,True,True,True
4518,0,0,5,True,True,True
4519,0,0,4,True,True,True
4520,0,1,1,True,True,True
4521,0,0,0,True,True,True
4522,0,0,2,True,True,True
4523,0,1,0,True,True,True
4524,0,1,2,True,True,True
4525,0,1,2,True,True,True
4526,0,1,2,True,True,True
4527,0,1,0,True,True,True
4528,0,0,5,True,True,True
4529,0,1,0,True,True,True
4530,0,1,0,True,True,True
4531,0,1,5,True,True,False
4532,0,0,2,True,True,True
4533,0,3,1,True,True,True
4534,0,1,2,True,True,True
4535,0,0,5,True,True,False
4536,1,2,2,True,True,True
4537,0,0,0,True,True,True
4538,0,0,2,True,True,True
4539,0,0,2,True,True,True
4540,0,1,0,True,True,True
4541,0,0,1,True,True,True
4542,0,0,1,True,True,True
4543,0,0,3,True,True,True
4544,0,1,0,True,True,True
4545,0,0,0,True,True,True
4546,0,2,2,True,True,True
4547,0,0,1,True,True,True
4548,0,1,0,True,True,True
4549,0,1,1,True,True,True
4550,0,1,1,True,True,True
4551,3,1,4,True,True,True
4552,0,1,5,True,True,True
4553,0,0,2,True,True,True
4554,0,0,1,True,True,True
4555,0,0,3,True,True,True
4556,0,0,5,True,True,False
4557,0,0,1,True,True,True
4558,0,2,1,True,True,True
4559,0,1,1,True,True,True
4560,0,0,1,True,True,True
4561,0,0,1,True,True,True
4562,0,3,0,True,True,True
4563,0,1,5,True,True,False
4564,0,0,2,True,True,True
4565,0,0,5,True,True,False
4566,0,1,0,True,True,True
4567,0,0,1,True,True,True
4568,0,2,1,True,True,True
4569,0,1,2,True,True,True
4570,0,0,1,True,True,True
4571,0,0,1,True,True,True
4572,0,2,0,True,True,True
4573,0,0,0,True,True,True
4574,0,3,0,True,True,True
4575,0,0,1,True,True,True
4576,0,1,1,True,True,True
4577,0,1,2,True,True,True
4578,0,2,5,True,True,False
4579,0,2,3,True,True,True
4580,0,2,0,True,True,True
4581,0,0,2,True,True,True
4582,0,0,3,True,True,True
4583,0,5,2,True,True,True
4584,0,0,2,True,True,True
4585,2,1,0,True,True,True
4586,0,0,1,True,True,True
4587,0,5,0,True,True,True
4588,0,0,3,True,True,True
4589,0,0,1,True,True,True
4590,0,0,0,True,True,True
4591,1,0,2,True,True,True
4592,5,0,0,False,False,False
4593,0,0,1,True,True,True
4594,0,1,2,True,True,True
4595,0,0,4,True,True,True
4596,0,1,3,True,True,True
4597,0,1,1,True,True,True
4598,0,2,1,True,True,True
4599,0,1,1,True,True,True
4600,0,2,0,True,True,True
4601,0,1,0,True,True,True
4602,0,1,0,True,True,True
4603,0,0,0,True,True,True
4604,0,0,5,True,True,False
4605,0,1,1,True,True,True
4606,0,0,5,True,True,False
4607,0,4,0,True,True,True
4608,0,0,1,True,True,True
4609,0,1,1,True,True,True
4610,0,1,2,True,True,True
4611,0,0,0,True,True,True
4612,2,0,0,True,True,True
4613,0,0,0,True,True,True
4614,0,2,1,True,True,True
4615,0,0,2,True,True,True
4616,0,2,0,True,True,True
4617,0,0,0,True,True,True
4618,0,0,0,True,True,True
4619,0,1,0,True,True,True
4620,0,1,2,True,True,True
4621,0,0,1,True,True,True
4622,0,1,2,True,True,True
4623,0,1,1,True,True,True
4624,0,1,1,True,True,True
4625,0,0,3,True,True,True
4626,0,0,5,True,True,False
4627,0,0,1,True,True,True
4628,0,1,0,True,True,True
4629,0,1,1,True,True,True
4630,0,2,1,True,True,True
4631,0,1,2,True,True,True
4632,0,1,2,True,True,True
4633,0,1,5,True,True,False
4634,0,1,0,True,True,True
4635,0,2,1,True,True,True
4636,5,0,0,False,False,False
4637,0,1,1,True,True,True
4638,0,0,2,True,True,True
4639,0,0,1,True,True,True
4640,0,0,1,True,True,True
4641,0,1,5,True,True,True
4642,0,1,0,True,True,True
4643,0,2,1,True,True,True
4644,0,1,3,True,True,True
4645,0,5,0,True,False,False
